guid	text_a	most-value	in-decrease	speci	cmp	more-less	trend
guid_86-0	我国某地某日测试记录的到达地面的太阳辐射日变化示意图。完成下列各题该日日期及天气状况可能是	0	1	1	0	0	0
guid_86-1	我国某地某日测试记录的到达地面的太阳辐射日变化示意图。完成下列各题该地可能位于	0	0	1	0	0	0
guid_87-0	中国正跑步进入老龄化社会，而且在人口老龄化过程中，很长一段时期内，表现出农村人口老龄化程度高于城市的特点，即城乡倒置现象。完成下列问题。图中2020年之前，我国人口老龄化现象的主要原因是	0	0	0	1	0	0
guid_87-1	中国正跑步进入老龄化社会，而且在人口老龄化过程中，很长一段时期内，表现出农村人口老龄化程度高于城市的特点，即城乡倒置现象。完成下列问题。为缓解我国目前人口老龄化的城乡倒置现象，下列措施可行的是	0	0	0	1	0	0
guid_88-0	该表是XY地全年降水量实际蒸发量和可能蒸发量各月数据表，完成8-9题。Y地气候类型，最可能是	0	0	0	0	1	0
guid_88-1	该表是XY地全年降水量实际蒸发量和可能蒸发量各月数据表，完成8-9题。X地最可能分布在	0	0	0	1	0	0
guid_89-0	我国1982-2007年土地城市化和人口城市化对比关系图下列问题。1982-2007年，我国	0	0	1	1	0	1
guid_89-1	我国1982-2007年土地城市化和人口城市化对比关系图下列问题。图示信息显示，1982-2007年我国城市化进程中面临的突出问题是	0	0	0	1	0	1
guid_90-0	中国人口数量增长分组趋势图，完成下列问题。在1950年至2015年，我国人口的变化是	0	1	0	0	0	1
guid_90-1	中国人口数量增长分组趋势图，完成下列问题。据图推测，我国人口在2015年至2050年不会出现的是	0	1	0	0	0	1
guid_91-0	示意我国某省1900年和2009年天然氧气生产量状况。完成下列各题。该省最可能是	0	0	0	1	0	0
guid_91-1	示意我国某省1900年和2009年天然氧气生产量状况。完成下列各题。导致该省2009年氧气生产量小于1900年的主要原因是	0	0	0	1	0	0
guid_92-0	某实验小组做如下实验：在花岗岩表面淋上25左右的水，记录其内外温度变化。为所测得的岩石内外温度变化曲线图。完成以下问题。该实验模拟的地质作用是	0	1	0	1	0	0
guid_93-0	表示我国东部中部和西部三个地带GDP亿元的增长，据此完成下面小题。能分别正确反映东中西部三个地带GDP增长的折线依次是	0	1	0	1	0	0
guid_93-1	表示我国东部中部和西部三个地带GDP亿元的增长，据此完成下面小题。关于三个地带发展的叙述，不正确的是	0	1	0	1	0	0
guid_93-2	表示我国东部中部和西部三个地带GDP亿元的增长，据此完成下面小题。有关①经济地带的叙述，错误的是	0	1	0	1	0	0
guid_94-0	生物质能是以生物为载体，将大阳能以化学能形式储存的一种能量，它直接或间接地来源于植物的光合作用。我国三个省区生物质能资源状况表，下列问题。浙江和江苏的薪柴总量相差很大，但生物质能满足状况相差较小，主要原因是	0	0	0	1	0	0
guid_94-1	生物质能是以生物为载体，将大阳能以化学能形式储存的一种能量，它直接或间接地来源于植物的光合作用。我国三个省区生物质能资源状况表，下列问题。新疆的生物质能资源远不能满足需求，其最主要原因是	0	0	0	0	1	0
guid_94-2	生物质能是以生物为载体，将大阳能以化学能形式储存的一种能量，它直接或间接地来源于植物的光合作用。我国三个省区生物质能资源状况表，下列问题。下列对生物质能开发利用的措施中，合理的是①发展沼气，解决农村燃料②生产燃料乙醇，减轻对石油的依赖③大面积种植薪炭林，解决我国能源不足状况④提倡燃烧秸秆，以防止蔬菜遭受冻害	0	0	0	0	1	0
guid_95-0	光合有效辐射为特定波段的太阳辐射，是植物进行光合作用的重要能源其在太阳总辐射中所占比例R受太阳高度影响，且一般阴天大于晴天。表示华北某地390N冬夏季节晴天和阴天R值日变化。完成下列问题题图中	0	0	0	1	1	0
guid_95-1	光合有效辐射为特定波段的太阳辐射，是植物进行光合作用的重要能源其在太阳总辐射中所占比例R受太阳高度影响，且一般阴天大于晴天。表示华北某地39据图可知春分日前后，R值最大地区是	0	0	0	1	1	0
guid_96-0	某中等城市常住人口密度与距市中心距离关系图，完成题。住宅区密集分布的区域是	1	0	0	0	0	1
guid_96-1	某中等城市常住人口密度与距市中心距离关系图，完成题。距市中心2千米内常住人口密度并不最高的主要原因是该区	1	0	0	0	0	1
guid_97-0	水足迹是指生产商品与服务所耗费的水资源数量，其中本国生产给本国消费的部分为内部水足迹，他国生产给本国消费的部分为外部水足迹。示意某国2012年的可更新水资源和水足迹情况。据此下列各题：根据资料可知该国	0	0	0	1	0	0
guid_97-1	水足迹是指生产商品与服务所耗费的水资源数量，其中本国生产给本国消费的部分为内部水足迹，他国生产给本国消费的部分为外部水足迹。示意某国2012年的可更新水资源和水足迹情况。据此下列各题：下列措施中有利于减少内部水足迹的是①发展高效节水农业②进口水密集型产品③出口水密集型产品④修建大型水利工程	0	0	0	1	0	0
guid_98-0	吉林省2016年2017年年末人口数及其构成表，完成下列各题。与2016年相比，吉林省2017年人口变化的原因可能有①人口死亡率高②人口出生率低③人口外迁量多④执行了全面二胎的人口政策	0	0	0	1	0	0
guid_98-1	吉林省2016年2017年年末人口数及其构成表，完成下列各题。据材料推断，吉林省未来面临的主要人口问题是	0	0	0	1	0	0
guid_99-0	某城市是环形放射状道路，回答题。图中能正确表示城市从市中心到外缘地租水平变化趋势的曲线是	0	0	0	0	0	1
guid_100-0	2012年12月26日京广高铁正式开通运营。某日高铁与航空运输比较表），下列问题。从资料中分析可知，四个区间中高铁与航空运输竞争最激烈的是	0	0	0	1	0	0
guid_100-1	2012年12月26日京广高铁正式开通运营。某日高铁与航空运输比较表），下列问题。下列关于高铁和航空运输比较，说法正确的是	0	0	0	1	0	0
guid_101-0	南京市2017年3月5-12日天气信息统计表。下面小题。与3月5日相比，有关3月9日的说法，不可信的是	0	0	1	0	0	1
guid_102-0	2018卷Ⅰ）户籍人口是指依法在某地公安户籍管理机关登记了户口在人口，常住人口是指实际居住在某地一定时间半年以上的人口，图1示意近十年来我国某直辖市户籍人口与常住人口的数量变化，据此完成小题。根据图示资料推测，近十年来该直辖市	0	1	0	0	0	1
guid_102-1	2018卷Ⅰ）户籍人口是指依法在某地公安户籍管理机关登记了户口在人口，常住人口是指实际居住在某地一定时间半年以上的人口，图1示意近十年来我国某直辖市户籍人口与常住人口的数量变化，据此完成小题。该直辖市是	0	1	1	0	0	1
guid_103-0	2001-2007各年度江苏人口增长情况图"，下列各题。2004-2006年，江苏省人口增长速度明显加快，其主要原因是	0	1	0	0	0	0
guid_103-1	2001-2007各年度江苏人口增长情况图"，下列各题。受人口增长周期的影响，2008年至2013年是江苏第四次人口出生高峰期。要稳定当前低生育水平，必须	0	1	0	0	0	0
guid_104-0	PM2.5是指大气中直径小于或等于2.5微米的颗粒物，是造成雾霾天气的主要原因。为北京市某日PM2.5浓度变化示意图。下列各题。图中PM2.5浓度高峰出现时段	1	0	0	0	0	0
guid_104-1	PM2.5是指大气中直径小于或等于2.5微米的颗粒物，是造成雾霾天气的主要原因。为北京市某日PM2.5浓度变化示意图。下列各题。可以有效减少北京市雾霾天气的主要措施是	1	0	0	0	0	0
guid_105-0	研究表明，青藏高原对流层厚度随时问变化示意青藏高原上空对流层项各月多年平均的气压值变化，据此完成下面小题。青藏高原地区对流层顶高度上升幅度摄大的时段是	0	1	0	0	0	0
guid_105-1	研究表明，青藏高原对流层厚度随时问变化示意青藏高原上空对流层项各月多年平均的气压值变化，据此完成下面小题。青藏高原夏季对流层顶气压最低，主要原因是该季节	0	0	0	0	1	0
guid_106-0	我国北方某地区部分资料表下列各题。导致该地区20年来粮食平均亩产量下降的主要原因是(　　)	0	1	0	0	0	0
guid_106-1	我国北方某地区部分资料表下列各题。下列有关该地区农业可持续发展的方向的叙述，正确的是(　　)	0	1	0	0	0	0
guid_107-0	如图为我国某河流流量过程曲线图，下题依据图中信息，该河流主要分布在我国	0	0	0	0	1	0
guid_107-1	如图为我国某河流流量过程曲线图，下题关于该河流的叙述正确的是	0	0	0	0	1	0
guid_108-0	和田河位于新疆维吾尔自治区塔里木盆地南部，是昆仑山北坡最大河流。为40多年来新疆夏季0层平均高度变化和河流径流变化趋势图。完成题。由图示信息可知，和田河的主要补给来源是	0	0	0	1	0	0
guid_109-0	下面珠江三角洲地区工业总产值增长图，小题。在阶段Ⅰ中珠江三角洲地区的主导产业是	0	0	0	0	1	0
guid_109-1	下面珠江三角洲地区工业总产值增长图，小题。进入阶段Ⅱ后，珠江三角洲地区经济迅速发展的条件是①世界经济全球化信息化蓬勃发展②发达国家与地区新一轮的产业结构调整③劳动力成本降低④政策优势突显	0	1	0	0	0	0
guid_110-0	四个国家在同一年度中的粮食作物生产的统计表，据此完成下列各题。最有可能大规模生产谷物的国家是	0	0	0	1	1	0
guid_110-1	四个国家在同一年度中的粮食作物生产的统计表，据此完成下列各题。与丙丁两国的农业特点相符的是	0	0	0	1	0	0
guid_111-0	人口的性别结构是指一个国家或地区两性人口数量的比例关系，通常用性别比这个指标加以度量。性别比为平均每100名女性所对应的男性人口数量。图为四个国家或地区人口性别比例曲线判断题：在这四条曲线中，人口性别比较为合理的是：	0	0	1	1	1	0
guid_111-1	人口的性别结构是指一个国家或地区两性人口数量的比例关系，通常用性别比这个指标加以度量。性别比为平均每100名女性所对应的男性人口数量。图为四个国家或地区人口性别比例曲线判断题：若图中的曲线②代表珠江三角洲工业区的性别比例，造成20世纪80年代以来性别比较低的原因主要是：	0	0	1	1	1	0
guid_112-0	下表中所列的是一年中甲乙丙丁四地的昼长差即一年中昼长最大值-昼长最小值)。根据的数据1-2题。四地所处的纬度从高到低的排列顺序是	0	0	0	1	0	0
guid_113-0	2013年3月16日，为期40天的2013年春运大幕落下全国道路水路民航铁路运送旅客总量超过了34亿人次结合如图下题影响图示人口迁移的主要因素是	1	0	0	0	1	0
guid_113-1	2013年3月16日，为期40天的2013年春运大幕落下全国道路水路民航铁路运送旅客总量超过了34亿人次结合如图下题关于上述人口迁移带来的问题，说法错误的是	1	0	0	0	1	0
